scope,model,label,mode,cue,initial_group,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,wrong,final_correct,40,43,43,93.02325581395348,84.44444444444444,100.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,wrong,final_wrong,3,43,43,6.976744186046512,0.0,15.555555555555555,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,wrong,final_abstention,0,43,43,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer,wrong,final_correct,40,43,43,93.02325581395348,84.0909090909091,100.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer,wrong,final_wrong,3,43,43,6.976744186046512,0.0,15.909090909090908,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer,wrong,final_abstention,0,43,43,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,junior_lawyer,wrong,final_correct,39,43,43,90.69767441860465,80.95238095238095,98.07783018867923,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,junior_lawyer,wrong,final_wrong,4,43,43,9.30232558139535,1.9221698113207548,19.047619047619047,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,junior_lawyer,wrong,final_abstention,0,43,43,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,senior_lawyer,wrong,final_correct,41,43,43,95.34883720930233,87.5,100.0,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,senior_lawyer,wrong,final_wrong,2,43,43,4.651162790697675,0.0,12.5,percent
five_roles_matched,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,senior_lawyer,wrong,final_abstention,0,43,43,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,correct,final_correct,7,615,615,1.1382113821138211,0.3322121397442467,2.031489158163264,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,correct,final_wrong,608,615,615,98.86178861788618,97.96851084183673,99.66778786025576,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,correct,final_abstention,0,615,615,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,correct,final_correct,36,615,615,5.853658536585367,4.071564622094628,7.846649762697785,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,correct,final_wrong,579,615,615,94.14634146341463,92.15335023730222,95.92843537790536,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,correct,final_abstention,0,615,615,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,correct,final_correct,9,615,615,1.4634146341463417,0.641025641025641,2.45911733828636,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,correct,final_wrong,606,615,615,98.53658536585365,97.54088266171364,99.35897435897436,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,correct,final_abstention,0,615,615,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,correct,final_correct,16,615,615,2.6016260162601625,1.4376996805111821,3.9152543889704257,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,correct,final_wrong,599,615,615,97.39837398373984,96.08474561102958,98.56230031948881,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,correct,final_abstention,0,615,615,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,correct,final_correct,17,615,615,2.7642276422764227,1.5575718376186392,4.173361434386363,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,correct,final_wrong,598,615,615,97.23577235772358,95.82663856561364,98.44242816238136,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,correct,final_abstention,0,615,615,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,wrong,final_correct,197,202,202,97.52475247524752,95.26309553504613,99.48724489795919,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,wrong,final_wrong,5,202,202,2.4752475247524752,0.5127551020408163,4.736904464953854,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,wrong,final_abstention,0,202,202,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,wrong,final_correct,185,202,202,91.58415841584159,87.67123287671232,95.16924103737605,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,wrong,final_wrong,16,202,202,7.920792079207921,4.499440298507463,11.766042780748656,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,wrong,final_abstention,1,202,202,0.49504950495049505,0.0,1.5706806282722512,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,wrong,final_correct,197,202,202,97.52475247524752,95.23809523809523,99.48717948717949,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,wrong,final_wrong,5,202,202,2.4752475247524752,0.5128205128205128,4.761904761904762,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer,wrong,final_abstention,0,202,202,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,wrong,final_correct,192,202,202,95.04950495049505,91.87741392628558,97.8612470133121,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,wrong,final_wrong,10,202,202,4.9504950495049505,2.138752986687905,8.122586073714407,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,junior_lawyer,wrong,final_abstention,0,202,202,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,wrong,final_correct,198,202,202,98.01980198019803,95.81059656367523,99.53057127813611,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,wrong,final_wrong,4,202,202,1.9801980198019802,0.46942872186389367,4.18940343632475,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,senior_lawyer,wrong,final_abstention,0,202,202,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,correct,final_correct,28,259,259,10.81081081081081,7.061714376636338,14.634834036310282,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,correct,final_wrong,226,259,259,87.25868725868726,83.0767716535433,91.1880459770115,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,correct,final_abstention,5,259,259,1.9305019305019304,0.38906735438723494,3.7601105035315525,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,final_correct,38,259,259,14.671814671814673,10.383964143426295,18.89792412312097,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,final_wrong,219,259,259,84.55598455598455,80.15378349308784,88.97065813017223,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,final_abstention,2,259,259,0.7722007722007722,0.0,1.976480644958905,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,correct,final_correct,27,259,259,10.424710424710424,6.896551724137931,13.962472253052162,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,correct,final_wrong,229,259,259,88.41698841698842,84.61538461538461,92.04576222513948,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,correct,final_abstention,3,259,259,1.1583011583011582,0.0,2.6121848622058232,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,correct,final_correct,31,259,259,11.96911196911197,8.208649376070467,15.93668129040259,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,correct,final_wrong,226,259,259,87.25868725868726,83.33174904942966,91.18773946360153,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,correct,final_abstention,2,259,259,0.7722007722007722,0.0,1.968698453207182,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,correct,final_correct,30,259,259,11.583011583011583,7.777777777777778,15.748031496062993,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,correct,final_wrong,229,259,259,88.41698841698842,84.25196850393701,92.22222222222223,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,correct,final_abstention,0,259,259,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,wrong,final_correct,82,95,95,86.31578947368422,79.11960132890366,92.70990210843374,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,wrong,final_wrong,12,95,95,12.631578947368421,6.451612903225806,19.565217391304348,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,wrong,final_abstention,1,95,95,1.0526315789473684,0.0,3.7037037037037033,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,final_correct,76,95,95,80.0,71.13344788087056,87.36889521100048,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,final_wrong,18,95,95,18.947368421052634,11.71147211040828,27.660856190720324,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,final_abstention,1,95,95,1.0526315789473684,0.0,3.488372093023256,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,wrong,final_correct,76,95,95,80.0,72.11482558139535,88.04477225672876,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,wrong,final_wrong,19,95,95,20.0,11.955227743271223,27.88517441860465,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer,wrong,final_abstention,0,95,95,0.0,0.0,0.0,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,wrong,final_correct,82,95,95,86.31578947368422,78.81923331130206,92.78373734559301,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,wrong,final_wrong,12,95,95,12.631578947368421,6.382495164410058,20.238095238095237,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,junior_lawyer,wrong,final_abstention,1,95,95,1.0526315789473684,0.0,3.5722329472329424,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,wrong,final_correct,83,95,95,87.36842105263159,80.21978021978022,93.9137022397892,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,wrong,final_wrong,10,95,95,10.526315789473683,4.597701149425287,17.242163009404386,percent
five_roles_matched,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,senior_lawyer,wrong,final_abstention,2,95,95,2.1052631578947367,0.0,5.434782608695652,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,final_correct,5,618,618,0.8090614886731391,0.16155088852988692,1.6181885414863648,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,final_wrong,613,618,618,99.19093851132686,98.38181145851364,99.83844911147011,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,final_abstention,0,618,618,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_correct,5,618,618,0.8090614886731391,0.16181229773462785,1.5748652475222926,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_wrong,613,618,618,99.19093851132686,98.4251347524777,99.83818770226537,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,final_abstention,0,618,618,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_correct,8,618,618,1.2944983818770228,0.48543689320388345,2.177737426628942,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_wrong,610,618,618,98.70550161812298,97.82226257337105,99.51456310679612,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,correct,final_abstention,0,618,618,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_correct,11,618,618,1.779935275080906,0.8129751346214762,2.8574846206425137,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_wrong,607,618,618,98.2200647249191,97.14251537935748,99.18702486537852,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,correct,final_abstention,0,618,618,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_correct,3,618,618,0.48543689320388345,0.0,1.1165167464114827,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_wrong,615,618,618,99.51456310679612,98.88348325358851,100.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,correct,final_abstention,0,618,618,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,final_correct,201,205,205,98.04878048780488,95.9178440607012,99.53488372093024,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,final_wrong,4,205,205,1.951219512195122,0.46511627906976744,4.082155939298794,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,final_abstention,0,205,205,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_correct,201,205,205,98.04878048780488,95.9178440607012,99.5475113122172,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_wrong,4,205,205,1.951219512195122,0.4524886877828055,4.082155939298794,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,final_abstention,0,205,205,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_correct,200,205,205,97.5609756097561,95.21524737860123,99.50738916256158,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_wrong,5,205,205,2.4390243902439024,0.49261083743842365,4.7847526213987575,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,lawyer,wrong,final_abstention,0,205,205,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_correct,201,205,205,98.04878048780488,95.95925470925471,99.53714322120285,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_wrong,4,205,205,1.951219512195122,0.4628567787971457,4.040745290745289,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,junior_lawyer,wrong,final_abstention,0,205,205,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_correct,203,205,205,99.02439024390245,97.54901960784314,100.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_wrong,2,205,205,0.975609756097561,0.0,2.450980392156863,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,static,senior_lawyer,wrong,final_abstention,0,205,205,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,final_correct,31,262,262,11.83206106870229,8.208809468283583,15.730779439086964,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,final_wrong,227,262,262,86.64122137404581,82.28782287822878,90.53068181818182,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,final_abstention,4,262,262,1.5267175572519083,0.3703703703703704,3.0891023914279714,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_correct,35,262,262,13.358778625954198,9.338267320982636,17.557251908396946,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_wrong,219,262,262,83.58778625954199,79.10405198342886,88.12981630505871,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,correct,final_abstention,8,262,262,3.0534351145038165,1.140576391289319,5.283018867924529,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_correct,26,262,262,9.923664122137405,6.425060240963854,13.584905660377359,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_wrong,234,262,262,89.31297709923665,85.49460539760774,92.93691231139296,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,correct,final_abstention,2,262,262,0.7633587786259541,0.0,1.9157088122605364,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_correct,36,262,262,13.740458015267176,9.523809523809524,18.250950570342205,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_wrong,217,262,262,82.82442748091603,78.20653667568311,87.45477179546161,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,correct,final_abstention,9,262,262,3.435114503816794,1.486988847583643,5.7915057915057915,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_correct,23,262,262,8.778625954198473,5.41491852863694,12.403173631753804,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_wrong,233,262,262,88.93129770992367,84.96189798821378,92.5494205116991,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,correct,final_abstention,6,262,262,2.2900763358778624,0.7518092985272169,4.296875,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,final_correct,66,86,86,76.74418604651163,67.53246753246754,85.29591104734575,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,final_wrong,19,86,86,22.093023255813954,13.750000000000002,30.953219315895367,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,final_abstention,1,86,86,1.1627906976744187,0.0,3.8973855092276075,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_correct,66,86,86,76.74418604651163,67.46987951807229,85.26315789473684,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_wrong,17,86,86,19.767441860465116,11.7017822602929,28.57142857142857,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,wrong,final_abstention,3,86,86,3.488372093023256,0.0,8.00114942528735,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_correct,62,86,86,72.09302325581395,62.19512195121951,81.18966584158416,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_wrong,23,86,86,26.744186046511626,17.821443103214428,36.7816091954023,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,lawyer,wrong,final_abstention,1,86,86,1.1627906976744187,0.0,3.751186708860753,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_correct,66,86,86,76.74418604651163,67.41401054803944,85.07647406531697,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_wrong,16,86,86,18.6046511627907,11.235955056179774,27.452205882352935,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,junior_lawyer,wrong,final_abstention,4,86,86,4.651162790697675,1.0523574561403508,9.63855421686747,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_correct,68,86,86,79.06976744186046,69.99731182795699,87.35632183908046,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_wrong,17,86,86,19.767441860465116,11.878276062900408,28.986676016830287,percent
five_roles_matched,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,senior_lawyer,wrong,final_abstention,1,86,86,1.1627906976744187,0.0,3.7037037037037033,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,final_correct,1,603,603,0.16583747927031509,0.0,0.5102040816326531,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,final_wrong,602,603,603,99.83416252072969,99.48979591836735,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,final_abstention,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_correct,1,603,603,0.16583747927031509,0.0,0.519975887273001,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_wrong,602,603,603,99.83416252072969,99.48002411272701,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,correct,final_abstention,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_correct,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_wrong,603,603,603,100.0,100.0,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,correct,final_abstention,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_correct,1,603,603,0.16583747927031509,0.0,0.5110732538330494,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_wrong,602,603,603,99.83416252072969,99.48892674616695,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,correct,final_abstention,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_correct,1,603,603,0.16583747927031509,0.0,0.5102040816326531,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_wrong,602,603,603,99.83416252072969,99.48979591836735,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,correct,final_abstention,0,603,603,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,final_correct,219,221,221,99.09502262443439,97.69558585082778,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,final_wrong,2,221,221,0.904977375565611,0.0,2.3044141491722123,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,final_abstention,0,221,221,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_correct,219,221,221,99.09502262443439,97.64122999195206,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_wrong,1,221,221,0.4524886877828055,0.0,1.4355792234081697,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,ai_safety_researcher,wrong,final_abstention,1,221,221,0.4524886877828055,0.0,1.5077280341099424,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_correct,220,221,221,99.5475113122172,98.56442077659183,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_wrong,1,221,221,0.4524886877828055,0.0,1.4355792234081697,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,lawyer,wrong,final_abstention,0,221,221,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_correct,221,221,221,100.0,100.0,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_wrong,0,221,221,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,junior_lawyer,wrong,final_abstention,0,221,221,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_correct,220,221,221,99.5475113122172,98.56459330143541,100.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_wrong,1,221,221,0.4524886877828055,0.0,1.4354066985645932,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,static,senior_lawyer,wrong,final_abstention,0,221,221,0.0,0.0,0.0,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,final_correct,5,257,257,1.9455252918287937,0.39366218928516283,3.861377989284964,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,final_wrong,247,257,257,96.10894941634241,93.65079365079364,98.18645640074209,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,final_abstention,5,257,257,1.9455252918287937,0.3952180137561856,3.6889040680024263,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_correct,9,257,257,3.501945525291829,1.509433962264151,5.906022163896177,percent
five_roles_matched,qwen/qwen3-32b,Qwen3-32B,adaptive,ai_safety_researcher,correct,final_wrong,244,257,257,94.94163424124513,92.10500312044935,97.34898325358851,percent
