scope,model,label,mode,contrast,cohort_sha256,rule,n,judgments,final_correct_pp,strict_reversal_pp,opposes_original_verdict_pp,final_abstention_pp,final_correct_lower_95,final_correct_upper_95,strict_reversal_lower_95,strict_reversal_upper_95,opposes_original_verdict_lower_95,opposes_original_verdict_upper_95,final_abstention_lower_95,final_abstention_upper_95
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher_minus_no_cue,ed293a862c3a494da0bb9a768e4b20c4847a7865744470c7bedd72bfdb18cf2e,binary_50_tie_no_violation,874,874,50.45766590389016,-91.64759725400458,-91.64759725400458,0.0,45.08009153318078,55.49485125858122,-93.36384439359267,-89.7025171624714,-93.36384439359267,-89.7025171624714,0.0,0.0
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,static,lawyer_minus_researcher,ed293a862c3a494da0bb9a768e4b20c4847a7865744470c7bedd72bfdb18cf2e,binary_50_tie_no_violation,874,874,-7.322654462242563,27.91762013729977,27.91762013729977,0.0,-10.640732265446225,-4.004576659038902,24.94279176201373,30.892448512585812,24.94279176201373,30.892448512585812,0.0,0.0
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_40_60,373,373,50.67024128686327,-80.42895442359249,-80.42895442359249,2.1447721179624666,43.43163538873995,57.9088471849866,-84.45040214477211,-76.40750670241287,-84.45040214477211,-76.40750670241287,0.5361930294906166,4.021447721179625
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,lawyer_minus_researcher,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_40_60,373,373,-12.600536193029491,26.80965147453083,26.80965147453083,1.0723860589812333,-17.694369973190348,-7.774798927613941,22.25201072386059,31.367292225201073,22.25201072386059,31.367292225201073,-1.3404825737265416,3.485254691689008
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_45_55,373,373,50.93833780160858,-80.16085790884718,-80.16085790884718,1.3404825737265416,43.69973190348526,58.1769436997319,-84.1823056300268,-76.13941018766756,-84.1823056300268,-76.13941018766756,0.0,2.9490616621983916
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,lawyer_minus_researcher,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_45_55,373,373,-12.332439678284182,27.61394101876676,27.61394101876676,0.2680965147453083,-17.42627345844504,-7.506702412868632,23.056300268096514,32.43967828418231,23.056300268096514,32.43967828418231,-1.3404825737265416,2.1447721179624666
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_35_65,373,373,46.64879356568365,-75.06702412868633,-80.16085790884718,7.774798927613941,39.14209115281501,53.88739946380697,-79.62466487935657,-70.77747989276139,-84.1823056300268,-76.13941018766756,5.093833780160858,10.723860589812332
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,lawyer_minus_researcher,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,band_35_65,373,373,-11.528150134048257,21.983914209115284,26.005361930294907,-1.3404825737265416,-16.353887399463808,-6.702412868632708,17.694369973190348,26.273458445040216,21.447721179624665,30.56300268096515,-4.825737265415549,1.876675603217158
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,binary_50_tie_violation,373,373,51.742627345844504,-79.62466487935657,-79.62466487935657,0.0,44.497319034852545,58.71983914209112,-83.91420911528151,-75.33512064343164,-83.91420911528151,-75.33512064343164,0.0,0.0
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,lawyer_minus_researcher,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,binary_50_tie_violation,373,373,-12.064343163538874,27.61394101876676,27.61394101876676,0.0,-17.42627345844504,-6.970509383378016,23.056300268096514,32.43967828418231,23.056300268096514,32.43967828418231,0.0,0.0
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher_minus_no_cue,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,binary_50_tie_no_violation,373,373,52.01072386058981,-79.35656836461126,-79.35656836461126,0.0,44.77211796246649,58.98793565683643,-83.6461126005362,-75.33512064343164,-83.6461126005362,-75.33512064343164,0.0,0.0
three_roles,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,lawyer_minus_researcher,48a57d354e601458e8e3143d57e5fefd8cfef3ea05b8c1a06b7d4afa64935373,binary_50_tie_no_violation,373,373,-12.332439678284182,27.34584450402145,27.34584450402145,0.0,-17.694369973190348,-7.500000000000036,22.788203753351205,32.171581769437,22.788203753351205,32.171581769437,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_40_60,923,923,34.88624052004334,-41.603466955579634,-41.603466955579634,0.0,31.31094257854821,38.24756229685806,-44.7453954496208,-38.46153846153846,-44.7453954496208,-38.46153846153846,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,lawyer_minus_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_40_60,923,923,-23.72697724810401,30.227518959913326,30.227518959913326,0.0,-26.868905742145177,-20.36836403033586,27.193932827735644,33.15276273022752,27.193932827735644,33.15276273022752,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_45_55,923,923,34.88624052004334,-41.603466955579634,-41.603466955579634,0.0,31.31094257854821,38.24756229685806,-44.7453954496208,-38.46153846153846,-44.7453954496208,-38.46153846153846,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,lawyer_minus_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_45_55,923,923,-23.72697724810401,30.227518959913326,30.227518959913326,0.0,-26.868905742145177,-20.36836403033586,27.193932827735644,33.15276273022752,27.193932827735644,33.15276273022752,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_35_65,923,923,34.88624052004334,-41.603466955579634,-41.603466955579634,0.0,31.31094257854821,38.24756229685806,-44.7453954496208,-38.46153846153846,-44.7453954496208,-38.46153846153846,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,lawyer_minus_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_35_65,923,923,-23.72697724810401,30.227518959913326,30.227518959913326,0.0,-26.868905742145177,-20.36836403033586,27.193932827735644,33.15276273022752,27.193932827735644,33.15276273022752,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_violation,923,923,34.88624052004334,-41.603466955579634,-41.603466955579634,0.0,31.31094257854821,38.24756229685806,-44.7453954496208,-38.46153846153846,-44.7453954496208,-38.46153846153846,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,lawyer_minus_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_violation,923,923,-23.72697724810401,30.227518959913326,30.227518959913326,0.0,-26.868905742145177,-20.36836403033586,27.193932827735644,33.15276273022752,27.193932827735644,33.15276273022752,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher_minus_no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_no_violation,923,923,34.88624052004334,-41.603466955579634,-41.603466955579634,0.0,31.31094257854821,38.24756229685806,-44.7453954496208,-38.46153846153846,-44.7453954496208,-38.46153846153846,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,static,lawyer_minus_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_no_violation,923,923,-23.72697724810401,30.227518959913326,30.227518959913326,0.0,-26.868905742145177,-20.36836403033586,27.193932827735644,33.15276273022752,27.193932827735644,33.15276273022752,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_40_60,663,663,38.612368024132735,-50.075414781297134,-50.075414781297134,0.0,34.08371040723982,42.990196078431346,-53.699095022624434,-46.30467571644042,-53.699095022624434,-46.30467571644042,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,lawyer_minus_researcher,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_40_60,663,663,-26.998491704374057,35.444947209653094,35.444947209653094,0.0,-31.070889894419306,-22.92609351432881,31.972096530920062,39.06485671191554,31.972096530920062,39.06485671191554,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_45_55,663,663,38.612368024132735,-50.075414781297134,-50.075414781297134,0.0,34.08371040723982,42.990196078431346,-53.699095022624434,-46.30467571644042,-53.699095022624434,-46.30467571644042,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,lawyer_minus_researcher,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_45_55,663,663,-26.998491704374057,35.444947209653094,35.444947209653094,0.0,-31.070889894419306,-22.92609351432881,31.972096530920062,39.06485671191554,31.972096530920062,39.06485671191554,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_35_65,663,663,38.612368024132735,-50.075414781297134,-50.075414781297134,0.0,34.08371040723982,42.990196078431346,-53.699095022624434,-46.30467571644042,-53.699095022624434,-46.30467571644042,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,lawyer_minus_researcher,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,band_35_65,663,663,-26.998491704374057,35.444947209653094,35.444947209653094,0.0,-31.070889894419306,-22.92609351432881,31.972096530920062,39.06485671191554,31.972096530920062,39.06485671191554,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,binary_50_tie_violation,663,663,38.612368024132735,-50.075414781297134,-50.075414781297134,0.0,34.08371040723982,42.990196078431346,-53.699095022624434,-46.30467571644042,-53.699095022624434,-46.30467571644042,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,lawyer_minus_researcher,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,binary_50_tie_violation,663,663,-26.998491704374057,35.444947209653094,35.444947209653094,0.0,-31.070889894419306,-22.92609351432881,31.972096530920062,39.06485671191554,31.972096530920062,39.06485671191554,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher_minus_no_cue,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,binary_50_tie_no_violation,663,663,38.612368024132735,-50.075414781297134,-50.075414781297134,0.0,34.08371040723982,42.990196078431346,-53.699095022624434,-46.30467571644042,-53.699095022624434,-46.30467571644042,0.0,0.0
three_roles,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,lawyer_minus_researcher,4797ffcb384d3991d7175802c5b06dea9efa0a37671e7715e663f088ce8ebf1a,binary_50_tie_no_violation,663,663,-26.998491704374057,35.444947209653094,35.444947209653094,0.0,-31.070889894419306,-22.92609351432881,31.972096530920062,39.06485671191554,31.972096530920062,39.06485671191554,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,researcher_minus_no_cue,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_40_60,570,570,2.807017543859649,-5.964912280701754,-5.964912280701754,0.0,0.7017543859649122,4.912280701754386,-8.070175438596491,-3.8596491228070176,-8.070175438596491,-3.8596491228070176,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,lawyer_minus_researcher,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_40_60,570,570,-2.1052631578947367,4.912280701754386,4.912280701754386,0.0,-4.385964912280702,0.0,2.807017543859649,7.192982456140351,2.807017543859649,7.192982456140351,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,researcher_minus_no_cue,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_45_55,570,570,2.807017543859649,-5.964912280701754,-5.964912280701754,0.0,0.7017543859649122,4.912280701754386,-8.070175438596491,-3.8596491228070176,-8.070175438596491,-3.8596491228070176,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,lawyer_minus_researcher,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_45_55,570,570,-2.1052631578947367,4.912280701754386,4.912280701754386,0.0,-4.385964912280702,0.0,2.807017543859649,7.192982456140351,2.807017543859649,7.192982456140351,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,researcher_minus_no_cue,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_35_65,570,570,2.807017543859649,-5.964912280701754,-5.964912280701754,0.0,0.7017543859649122,4.912280701754386,-8.070175438596491,-3.8596491228070176,-8.070175438596491,-3.8596491228070176,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,lawyer_minus_researcher,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,band_35_65,570,570,-2.1052631578947367,4.912280701754386,4.912280701754386,0.0,-4.385964912280702,0.0,2.807017543859649,7.192982456140351,2.807017543859649,7.192982456140351,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,researcher_minus_no_cue,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,binary_50_tie_violation,570,570,2.807017543859649,-5.964912280701754,-5.964912280701754,0.0,0.7017543859649122,4.912280701754386,-8.070175438596491,-3.8596491228070176,-8.070175438596491,-3.8596491228070176,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,lawyer_minus_researcher,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,binary_50_tie_violation,570,570,-2.1052631578947367,4.912280701754386,4.912280701754386,0.0,-4.385964912280702,0.0,2.807017543859649,7.192982456140351,2.807017543859649,7.192982456140351,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,researcher_minus_no_cue,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,binary_50_tie_no_violation,570,570,2.807017543859649,-5.964912280701754,-5.964912280701754,0.0,0.7017543859649122,4.912280701754386,-8.070175438596491,-3.8596491228070176,-8.070175438596491,-3.8596491228070176,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,lawyer_minus_researcher,1fde0a4c123cdc04906514283ded8878f1db8d71fe351793ddc040e3ef1227ef,binary_50_tie_no_violation,570,570,-2.1052631578947367,4.912280701754386,4.912280701754386,0.0,-4.385964912280702,0.0,2.807017543859649,7.192982456140351,2.807017543859649,7.192982456140351,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,researcher_minus_no_cue,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_40_60,280,280,7.142857142857142,-9.285714285714286,-9.285714285714286,0.35714285714285715,3.5714285714285716,10.723214285714237,-12.866071428571429,-5.357142857142857,-12.866071428571429,-5.357142857142857,-0.7142857142857143,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer_minus_researcher,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_40_60,280,280,-4.642857142857143,4.642857142857143,4.642857142857143,0.0,-8.571428571428571,-0.7142857142857143,0.35714285714285715,8.928571428571429,0.35714285714285715,8.928571428571429,-1.4285714285714286,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,researcher_minus_no_cue,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_45_55,280,280,7.142857142857142,-9.285714285714286,-9.285714285714286,0.35714285714285715,3.5714285714285716,10.723214285714237,-12.866071428571429,-5.357142857142857,-12.866071428571429,-5.357142857142857,-0.7142857142857143,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer_minus_researcher,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_45_55,280,280,-4.642857142857143,4.642857142857143,4.642857142857143,0.0,-8.571428571428571,-0.7142857142857143,0.35714285714285715,8.928571428571429,0.35714285714285715,8.928571428571429,-1.4285714285714286,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,researcher_minus_no_cue,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_35_65,280,280,7.142857142857142,-9.285714285714286,-9.285714285714286,0.35714285714285715,3.5714285714285716,10.723214285714237,-12.866071428571429,-5.357142857142857,-12.866071428571429,-5.357142857142857,-0.7142857142857143,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer_minus_researcher,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,band_35_65,280,280,-4.642857142857143,4.642857142857143,4.642857142857143,0.0,-8.571428571428571,-0.7142857142857143,0.35714285714285715,8.928571428571429,0.35714285714285715,8.928571428571429,-1.4285714285714286,1.4285714285714286
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,researcher_minus_no_cue,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,binary_50_tie_violation,280,280,7.5,-9.642857142857144,-9.642857142857144,0.0,3.9285714285714284,11.428571428571429,-13.214285714285714,-5.714285714285714,-13.214285714285714,-5.714285714285714,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer_minus_researcher,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,binary_50_tie_violation,280,280,-4.642857142857143,4.642857142857143,4.642857142857143,0.0,-8.571428571428571,-0.7142857142857143,0.35714285714285715,8.928571428571429,0.35714285714285715,8.928571428571429,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,researcher_minus_no_cue,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,binary_50_tie_no_violation,280,280,7.142857142857142,-8.571428571428571,-8.571428571428571,0.0,3.5714285714285716,10.723214285714237,-12.142857142857142,-5.0,-12.142857142857142,-5.0,0.0,0.0
three_roles,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,lawyer_minus_researcher,9883981e5eb36e5a10e6d069d4d186154fae80d241fbe90956c1fa7af0f20469,binary_50_tie_no_violation,280,280,-4.642857142857143,4.642857142857143,4.642857142857143,0.0,-8.571428571428571,-0.7142857142857143,0.7142857142857143,8.571428571428571,0.7142857142857143,8.571428571428571,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,researcher_minus_no_cue,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_40_60,839,839,2.1454112038140645,-5.005959475566151,-5.005959475566151,0.11918951132300357,0.3575685339690107,4.052443384982122,-6.793802145411203,-3.3373063170441,-6.793802145411203,-3.3373063170441,0.0,0.3575685339690107
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer_minus_researcher,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_40_60,839,839,-1.907032181168057,4.767580452920143,4.767580452920143,-0.11918951132300357,-3.6948748510131106,-0.11918951132300358,3.098927294398093,6.5554231227651965,3.098927294398093,6.5554231227651965,-0.3575685339690107,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,researcher_minus_no_cue,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_45_55,839,839,2.264600715137068,-4.886769964243146,-4.886769964243146,0.0,0.5929678188319429,4.052443384982122,-6.6746126340882,-3.2181168057210967,-6.6746126340882,-3.2181168057210967,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer_minus_researcher,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_45_55,839,839,-2.026221692491061,4.648390941597139,4.648390941597139,0.0,-3.6948748510131106,-0.23837902264600716,2.860548271752086,6.436233611442193,2.860548271752086,6.436233611442193,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,researcher_minus_no_cue,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_35_65,839,839,2.1454112038140645,-4.886769964243146,-5.005959475566151,0.11918951132300357,0.3575685339690107,4.052443384982122,-6.6746126340882,-3.2181168057210967,-6.793802145411203,-3.3373063170441,0.0,0.3575685339690107
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer_minus_researcher,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,band_35_65,839,839,-1.907032181168057,4.648390941597139,4.767580452920143,-0.11918951132300357,-3.6948748510131106,-0.11918951132300358,2.860548271752086,6.436233611442193,3.098927294398093,6.5554231227651965,-0.3575685339690107,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,researcher_minus_no_cue,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,binary_50_tie_violation,839,839,2.264600715137068,-4.886769964243146,-4.886769964243146,0.0,0.5929678188319429,4.052443384982122,-6.6746126340882,-3.2181168057210967,-6.6746126340882,-3.2181168057210967,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer_minus_researcher,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,binary_50_tie_violation,839,839,-2.026221692491061,4.648390941597139,4.648390941597139,0.0,-3.6948748510131106,-0.23837902264600716,2.860548271752086,6.436233611442193,2.860548271752086,6.436233611442193,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,researcher_minus_no_cue,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,binary_50_tie_no_violation,839,839,2.264600715137068,-4.886769964243146,-4.886769964243146,0.0,0.5929678188319429,4.052443384982122,-6.6746126340882,-3.2181168057210967,-6.6746126340882,-3.2181168057210967,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,lawyer_minus_researcher,fd0a8b45df10688f885026435350182d0601832b49bcd11c457e3cf081d481cb,binary_50_tie_no_violation,839,839,-2.026221692491061,4.648390941597139,4.648390941597139,0.0,-3.6948748510131106,-0.23837902264600716,2.860548271752086,6.436233611442193,2.860548271752086,6.436233611442193,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher_minus_no_cue,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_40_60,486,486,3.292181069958848,-5.761316872427984,-5.761316872427984,0.0,-1.0339506172839503,7.613168724279835,-10.08230452674897,-1.440329218106996,-10.08230452674897,-1.440329218106996,-1.2345679012345678,1.2345679012345678
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer_minus_researcher,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_40_60,486,486,-4.11522633744856,4.11522633744856,4.11522633744856,-0.6172839506172839,-7.818930041152264,0.205761316872428,0.0,8.024691358024691,0.0,8.024691358024691,-1.8518518518518519,0.6172839506172839
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher_minus_no_cue,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_45_55,486,486,3.0864197530864197,-5.761316872427984,-5.761316872427984,0.205761316872428,-1.2345679012345678,7.407407407407407,-10.08230452674897,-1.440329218106996,-10.08230452674897,-1.440329218106996,-1.02880658436214,1.440329218106996
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer_minus_researcher,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_45_55,486,486,-3.909465020576132,4.11522633744856,4.11522633744856,-0.823045267489712,-7.613168724279835,0.411522633744856,0.0,8.024691358024691,0.0,8.024691358024691,-1.8518518518518519,0.205761316872428
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher_minus_no_cue,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_35_65,486,486,3.292181069958848,-6.378600823045268,-6.172839506172839,0.411522633744856,-1.0339506172839503,7.613168724279835,-10.699588477366255,-2.05761316872428,-10.699588477366255,-1.8518518518518519,-1.02880658436214,1.8518518518518519
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer_minus_researcher,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,band_35_65,486,486,-4.320987654320987,4.938271604938271,4.320987654320987,-0.823045267489712,-8.23045267489712,0.005144032921782629,0.823045267489712,8.647119341563757,0.0,8.23045267489712,-2.263374485596708,0.6172839506172839
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher_minus_no_cue,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,binary_50_tie_violation,486,486,3.292181069958848,-5.761316872427984,-5.761316872427984,0.0,-1.2345679012345678,7.818930041152264,-10.08230452674897,-1.440329218106996,-10.08230452674897,-1.440329218106996,0.0,0.0
three_roles,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,lawyer_minus_researcher,d769a361717730aaaf53b563f51f11af3f568ed4ae875e2b2aa9476e05ce4772,binary_50_tie_violation,486,486,-4.526748971193416,4.11522633744856,4.11522633744856,0.0,-8.436213991769547,-0.205761316872428,0.0,8.024691358024691,0.0,8.024691358024691,0.0,0.0
